smiles,class_label,pPot_diff,target_pair,cid
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cncs3)c2c(=O)n1-c1ccccc1,0,0.47999999999999954,O00329_P48736,79
CN(C)C(=O)C=Cc1cnc2oc3c(N4CCOCC4)nc(-c4cccc5[nH]ccc45)nc3c2c1,1,2.5200000000000005,O00329_P48736,1085
CC(NC(=O)c1c(N)nn2cccnc12)c1oc2cccc(C#Cc3cnn(C)c3)c2c(=O)c1-c1ccccc1,0,0.1800000000000006,O00329_P48736,80
CC(Nc1ncnc2[nH]cnc12)c1cc2ncc(Cl)n2nc1-c1ccccc1F,1,2.1999999999999993,O00329_P48736,1086
O=S(=O)(Nc1cc(-c2ccc3nccc(N4CCOCC4)c3c2)cnc1Cl)c1ccc(F)cc1,0,0.27999999999999936,O00329_P48736,81
CC(=O)Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,0,0.0,O00329_P48736,1087
Cc1nc(CCNC(=O)Nc2nc3ccc(-c4cncc(S(=O)(=O)NC(C)(C)C)c4)cn3n2)cs1,0,0.2999999999999998,O00329_P48736,1088
CC(C)(C)c1cc(NC(=O)Nc2cccc(-c3csc4c(=O)cc(N5CCOCC5)oc34)c2)no1,0,0.8100000000000005,O00329_P48736,83
Cc1cc(F)cc(-c2nn3c(Cl)cnc3cc2C(C)Nc2ncnc(N)c2C#N)c1,1,2.3600000000000003,O00329_P48736,1089
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ncc[nH]3)ccc1-2,0,0.23000000000000043,O00329_P48736,85
COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,0,0.33999999999999986,O00329_P48736,1090
Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccc(-n2cccn2)cc1,0,0.3799999999999999,O00329_P48736,1091
COc1ncc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cn1,0,0.3200000000000003,O00329_P48736,86
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,2,2.6500000000000004,O00329_P48736,1092
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)c4cc(Cl)ccc4O)CC3)cc21,0,0.5,O00329_P48736,1093
c1cnc2c(N3CCOCC3)nc(-c3cccc4[nH]ncc34)nc2c1,0,0.1899999999999995,O00329_P48736,87
COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1C(F)(F)F,1,2.999999999999999,O00329_P48736,1094
Cc1noc(-c2cc(-c3cc(S(=O)(=O)NCCC(F)(F)F)ccc3C)cnc2N)n1,0,0.17999999999999972,O00329_P48736,1095
